clean_utterance_path,embedding_utterance_path,interference_utterance_path,clean_segment,interference_segment,segment_length
datasets/LibriSpeech/dev-clean/7850/286674/7850-286674-0002.flac,datasets/LibriSpeech/dev-clean/7850/111771/7850-111771-0005.flac,datasets/LibriSpeech/test-clean/8463/294828/8463-294828-0003.flac,17730,64577,3
datasets/LibriSpeech/dev-clean/422/122949/422-122949-0027.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0012.flac,datasets/LibriSpeech/test-clean/2830/3980/2830-3980-0056.flac,77410,22367,3
datasets/LibriSpeech/dev-clean/251/136532/251-136532-0019.flac,datasets/LibriSpeech/dev-clean/251/118436/251-118436-0015.flac,datasets/LibriSpeech/dev-clean/8842/304647/8842-304647-0010.flac,6072,26703,3
datasets/LibriSpeech/test-clean/260/123286/260-123286-0016.flac,datasets/LibriSpeech/test-clean/260/123288/260-123288-0014.flac,datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0019.flac,23545,70043,3
datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0021.flac,datasets/LibriSpeech/test-clean/1089/134691/1089-134691-0022.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0050.flac,15799,29421,3
datasets/LibriSpeech/dev-clean/5694/64029/5694-64029-0020.flac,datasets/LibriSpeech/dev-clean/5694/64029/5694-64029-0001.flac,datasets/LibriSpeech/test-clean/5105/28233/5105-28233-0007.flac,126297,147521,3
datasets/LibriSpeech/dev-clean/1993/147966/1993-147966-0004.flac,datasets/LibriSpeech/dev-clean/1993/147149/1993-147149-0004.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0054.flac,11269,3413,3
datasets/LibriSpeech/dev-clean/422/122949/422-122949-0021.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0000.flac,datasets/LibriSpeech/test-clean/121/123859/121-123859-0002.flac,121287,377481,3
datasets/LibriSpeech/test-clean/1221/135767/1221-135767-0021.flac,datasets/LibriSpeech/test-clean/1221/135767/1221-135767-0020.flac,datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0015.flac,54684,553,3
datasets/LibriSpeech/dev-clean/3536/8226/3536-8226-0003.flac,datasets/LibriSpeech/dev-clean/3536/23268/3536-23268-0019.flac,datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0012.flac,62443,109122,3
datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0028.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0045.flac,datasets/LibriSpeech/test-clean/908/31957/908-31957-0020.flac,13545,19573,3
datasets/LibriSpeech/dev-clean/1673/143397/1673-143397-0004.flac,datasets/LibriSpeech/dev-clean/1673/143396/1673-143396-0017.flac,datasets/LibriSpeech/test-clean/4992/41797/4992-41797-0008.flac,52404,64381,3
datasets/LibriSpeech/dev-clean/1673/143397/1673-143397-0018.flac,datasets/LibriSpeech/dev-clean/1673/143396/1673-143396-0010.flac,datasets/LibriSpeech/dev-clean/6345/93306/6345-93306-0006.flac,6200,3153,3
datasets/LibriSpeech/dev-clean/5895/34629/5895-34629-0015.flac,datasets/LibriSpeech/dev-clean/5895/34629/5895-34629-0001.flac,datasets/LibriSpeech/dev-clean/3752/4944/3752-4944-0021.flac,44345,37361,3
datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0018.flac,datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0004.flac,datasets/LibriSpeech/dev-clean/7976/110523/7976-110523-0020.flac,99077,54712,3
datasets/LibriSpeech/test-clean/672/122797/672-122797-0042.flac,datasets/LibriSpeech/test-clean/672/122797/672-122797-0052.flac,datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0017.flac,132315,57813,3
datasets/LibriSpeech/dev-clean/652/130726/652-130726-0019.flac,datasets/LibriSpeech/dev-clean/652/129742/652-129742-0016.flac,datasets/LibriSpeech/dev-clean/2902/9008/2902-9008-0006.flac,4121,35984,3
datasets/LibriSpeech/dev-clean/2902/9008/2902-9008-0012.flac,datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0005.flac,datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0003.flac,8994,3458,3
datasets/LibriSpeech/dev-clean/6241/61943/6241-61943-0014.flac,datasets/LibriSpeech/dev-clean/6241/61943/6241-61943-0025.flac,datasets/LibriSpeech/dev-clean/5536/43358/5536-43358-0013.flac,35713,6299,3
datasets/LibriSpeech/dev-clean/1673/143396/1673-143396-0014.flac,datasets/LibriSpeech/dev-clean/1673/143396/1673-143396-0008.flac,datasets/LibriSpeech/test-clean/8224/274384/8224-274384-0005.flac,12201,28503,3
datasets/LibriSpeech/test-clean/237/134500/237-134500-0037.flac,datasets/LibriSpeech/test-clean/237/134500/237-134500-0040.flac,datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0012.flac,1879,24317,3
datasets/LibriSpeech/test-clean/3570/5695/3570-5695-0011.flac,datasets/LibriSpeech/test-clean/3570/5695/3570-5695-0006.flac,datasets/LibriSpeech/test-clean/2961/960/2961-960-0008.flac,26240,138577,3
datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0019.flac,datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0049.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0063.flac,3456,67440,3
datasets/LibriSpeech/dev-clean/2803/161169/2803-161169-0016.flac,datasets/LibriSpeech/dev-clean/2803/154328/2803-154328-0002.flac,datasets/LibriSpeech/dev-clean/6313/66129/6313-66129-0001.flac,19078,80010,3
datasets/LibriSpeech/dev-clean/5694/64029/5694-64029-0014.flac,datasets/LibriSpeech/dev-clean/5694/64029/5694-64029-0016.flac,datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0054.flac,4,11329,3
datasets/LibriSpeech/test-clean/4992/41797/4992-41797-0001.flac,datasets/LibriSpeech/test-clean/4992/41797/4992-41797-0011.flac,datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0032.flac,316678,149362,3
datasets/LibriSpeech/dev-clean/2277/149897/2277-149897-0022.flac,datasets/LibriSpeech/dev-clean/2277/149896/2277-149896-0016.flac,datasets/LibriSpeech/dev-clean/3536/8226/3536-8226-0032.flac,94419,3687,3
datasets/LibriSpeech/dev-clean/1673/143397/1673-143397-0017.flac,datasets/LibriSpeech/dev-clean/1673/143396/1673-143396-0015.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0039.flac,39698,144971,3
datasets/LibriSpeech/dev-clean/2803/154328/2803-154328-0003.flac,datasets/LibriSpeech/dev-clean/2803/154328/2803-154328-0023.flac,datasets/LibriSpeech/dev-clean/2035/147960/2035-147960-0004.flac,61856,599,3
datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0008.flac,datasets/LibriSpeech/dev-clean/2902/9008/2902-9008-0001.flac,datasets/LibriSpeech/test-clean/3570/5696/3570-5696-0007.flac,38430,2768,3
datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0013.flac,datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0011.flac,datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0011.flac,11681,22363,3
datasets/LibriSpeech/dev-clean/84/121550/84-121550-0019.flac,datasets/LibriSpeech/dev-clean/84/121550/84-121550-0026.flac,datasets/LibriSpeech/dev-clean/5536/43363/5536-43363-0006.flac,10455,23477,3
datasets/LibriSpeech/test-clean/237/134500/237-134500-0024.flac,datasets/LibriSpeech/test-clean/237/134500/237-134500-0019.flac,datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0039.flac,7601,137631,3
datasets/LibriSpeech/test-clean/121/127105/121-127105-0035.flac,datasets/LibriSpeech/test-clean/121/127105/121-127105-0012.flac,datasets/LibriSpeech/dev-clean/174/168635/174-168635-0012.flac,153472,39250,3
datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0012.flac,datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0024.flac,datasets/LibriSpeech/dev-clean/5895/34615/5895-34615-0002.flac,40407,48830,3
datasets/LibriSpeech/dev-clean/5694/64038/5694-64038-0019.flac,datasets/LibriSpeech/dev-clean/5694/64038/5694-64038-0006.flac,datasets/LibriSpeech/test-clean/8463/294825/8463-294825-0006.flac,40715,20548,3
datasets/LibriSpeech/test-clean/1221/135767/1221-135767-0009.flac,datasets/LibriSpeech/test-clean/1221/135767/1221-135767-0022.flac,datasets/LibriSpeech/test-clean/5683/32879/5683-32879-0010.flac,83100,38748,3
datasets/LibriSpeech/test-clean/7127/75947/7127-75947-0000.flac,datasets/LibriSpeech/test-clean/7127/75946/7127-75946-0019.flac,datasets/LibriSpeech/test-clean/672/122797/672-122797-0036.flac,134052,20320,3
datasets/LibriSpeech/dev-clean/1993/147964/1993-147964-0008.flac,datasets/LibriSpeech/dev-clean/1993/147149/1993-147149-0004.flac,datasets/LibriSpeech/dev-clean/6345/64257/6345-64257-0013.flac,390,35974,3
datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0025.flac,datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0055.flac,datasets/LibriSpeech/test-clean/8555/284447/8555-284447-0001.flac,46628,48413,3
datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0046.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0003.flac,datasets/LibriSpeech/dev-clean/8842/302201/8842-302201-0002.flac,13917,42385,3
datasets/LibriSpeech/dev-clean/5338/284437/5338-284437-0004.flac,datasets/LibriSpeech/dev-clean/5338/284437/5338-284437-0001.flac,datasets/LibriSpeech/test-clean/908/157963/908-157963-0028.flac,35877,16868,3
datasets/LibriSpeech/test-clean/8224/274381/8224-274381-0017.flac,datasets/LibriSpeech/test-clean/8224/274381/8224-274381-0013.flac,datasets/LibriSpeech/dev-clean/251/118436/251-118436-0012.flac,75493,64716,3
datasets/LibriSpeech/dev-clean/6241/61946/6241-61946-0023.flac,datasets/LibriSpeech/dev-clean/6241/61946/6241-61946-0010.flac,datasets/LibriSpeech/test-clean/5683/32866/5683-32866-0017.flac,15127,13826,3
datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0031.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0000.flac,datasets/LibriSpeech/test-clean/908/31957/908-31957-0022.flac,167262,124102,3
datasets/LibriSpeech/dev-clean/6295/244435/6295-244435-0004.flac,datasets/LibriSpeech/dev-clean/6295/244435/6295-244435-0008.flac,datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0020.flac,66737,227764,3
datasets/LibriSpeech/dev-clean/5338/24615/5338-24615-0004.flac,datasets/LibriSpeech/dev-clean/5338/284437/5338-284437-0013.flac,datasets/LibriSpeech/dev-clean/6319/64726/6319-64726-0015.flac,275998,1728,3
datasets/LibriSpeech/dev-clean/5536/43363/5536-43363-0019.flac,datasets/LibriSpeech/dev-clean/5536/43358/5536-43358-0001.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0024.flac,6901,15112,3
datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0018.flac,datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0011.flac,datasets/LibriSpeech/test-clean/1995/1836/1995-1836-0001.flac,154867,6996,3
datasets/LibriSpeech/dev-clean/2803/154320/2803-154320-0013.flac,datasets/LibriSpeech/dev-clean/2803/161169/2803-161169-0002.flac,datasets/LibriSpeech/test-clean/908/157963/908-157963-0018.flac,2961,3929,3
datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0006.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0021.flac,datasets/LibriSpeech/test-clean/1188/133604/1188-133604-0034.flac,26244,83008,3
datasets/LibriSpeech/test-clean/5105/28241/5105-28241-0019.flac,datasets/LibriSpeech/test-clean/5105/28240/5105-28240-0020.flac,datasets/LibriSpeech/dev-clean/5895/34622/5895-34622-0001.flac,2999,20106,3
datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0023.flac,datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0032.flac,datasets/LibriSpeech/dev-clean/652/129742/652-129742-0009.flac,52124,26682,3
datasets/LibriSpeech/dev-clean/84/121550/84-121550-0010.flac,datasets/LibriSpeech/dev-clean/84/121550/84-121550-0003.flac,datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0047.flac,31617,63211,3
datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0021.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0033.flac,datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0022.flac,16465,5564,3
datasets/LibriSpeech/dev-clean/2412/153954/2412-153954-0009.flac,datasets/LibriSpeech/dev-clean/2412/153954/2412-153954-0001.flac,datasets/LibriSpeech/dev-clean/2803/161169/2803-161169-0004.flac,71106,3862,3
datasets/LibriSpeech/test-clean/5142/36377/5142-36377-0006.flac,datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0018.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0025.flac,17635,26030,3
datasets/LibriSpeech/dev-clean/2412/153947/2412-153947-0016.flac,datasets/LibriSpeech/dev-clean/2412/153954/2412-153954-0009.flac,datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0032.flac,6048,81805,3
datasets/LibriSpeech/test-clean/1320/122617/1320-122617-0017.flac,datasets/LibriSpeech/test-clean/1320/122612/1320-122612-0003.flac,datasets/LibriSpeech/test-clean/1995/1837/1995-1837-0016.flac,27702,25643,3
datasets/LibriSpeech/dev-clean/1993/147965/1993-147965-0005.flac,datasets/LibriSpeech/dev-clean/1993/147149/1993-147149-0021.flac,datasets/LibriSpeech/test-clean/7021/85628/7021-85628-0018.flac,39323,67093,3
datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0026.flac,datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0009.flac,datasets/LibriSpeech/test-clean/7127/75946/7127-75946-0009.flac,3440,8060,3
datasets/LibriSpeech/test-clean/5105/28241/5105-28241-0002.flac,datasets/LibriSpeech/test-clean/5105/28240/5105-28240-0014.flac,datasets/LibriSpeech/test-clean/61/70968/61-70968-0050.flac,56243,19518,3
datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0001.flac,datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0011.flac,datasets/LibriSpeech/test-clean/1089/134691/1089-134691-0005.flac,71594,18263,3
datasets/LibriSpeech/dev-clean/2035/152373/2035-152373-0008.flac,datasets/LibriSpeech/dev-clean/2035/147960/2035-147960-0004.flac,datasets/LibriSpeech/dev-clean/251/136532/251-136532-0015.flac,29544,15275,3
datasets/LibriSpeech/dev-clean/2428/83699/2428-83699-0005.flac,datasets/LibriSpeech/dev-clean/2428/83705/2428-83705-0009.flac,datasets/LibriSpeech/test-clean/8463/287645/8463-287645-0010.flac,2288,9334,3
datasets/LibriSpeech/test-clean/61/70970/61-70970-0023.flac,datasets/LibriSpeech/test-clean/61/70970/61-70970-0019.flac,datasets/LibriSpeech/dev-clean/8297/275155/8297-275155-0022.flac,916,4455,3
datasets/LibriSpeech/dev-clean/5338/24640/5338-24640-0004.flac,datasets/LibriSpeech/dev-clean/5338/284437/5338-284437-0026.flac,datasets/LibriSpeech/dev-clean/2277/149896/2277-149896-0000.flac,64838,30165,3
datasets/LibriSpeech/test-clean/1320/122617/1320-122617-0009.flac,datasets/LibriSpeech/test-clean/1320/122617/1320-122617-0040.flac,datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0054.flac,57696,13100,3
datasets/LibriSpeech/dev-clean/2412/153954/2412-153954-0016.flac,datasets/LibriSpeech/dev-clean/2412/153948/2412-153948-0000.flac,datasets/LibriSpeech/dev-clean/7976/105575/7976-105575-0019.flac,41719,4942,3
datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0035.flac,datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0008.flac,datasets/LibriSpeech/dev-clean/6295/64301/6295-64301-0022.flac,167148,61263,3
datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0043.flac,datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0040.flac,datasets/LibriSpeech/dev-clean/5536/43359/5536-43359-0001.flac,71871,9848,3
datasets/LibriSpeech/dev-clean/1988/24833/1988-24833-0009.flac,datasets/LibriSpeech/dev-clean/1988/24833/1988-24833-0021.flac,datasets/LibriSpeech/dev-clean/5536/43363/5536-43363-0017.flac,19549,45527,3
datasets/LibriSpeech/dev-clean/6345/93306/6345-93306-0001.flac,datasets/LibriSpeech/dev-clean/6345/64257/6345-64257-0013.flac,datasets/LibriSpeech/dev-clean/5694/64025/5694-64025-0003.flac,152263,9859,3
datasets/LibriSpeech/test-clean/8224/274381/8224-274381-0005.flac,datasets/LibriSpeech/test-clean/8224/274381/8224-274381-0011.flac,datasets/LibriSpeech/test-clean/1188/133604/1188-133604-0019.flac,297986,149575,3
datasets/LibriSpeech/dev-clean/8297/275156/8297-275156-0011.flac,datasets/LibriSpeech/dev-clean/8297/275154/8297-275154-0026.flac,datasets/LibriSpeech/test-clean/7176/92135/7176-92135-0044.flac,12062,22254,3
datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0050.flac,datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0032.flac,datasets/LibriSpeech/dev-clean/251/137823/251-137823-0006.flac,234,420,3
datasets/LibriSpeech/test-clean/4992/23283/4992-23283-0020.flac,datasets/LibriSpeech/test-clean/4992/41797/4992-41797-0003.flac,datasets/LibriSpeech/test-clean/237/134500/237-134500-0039.flac,46131,9037,3
datasets/LibriSpeech/dev-clean/5338/24615/5338-24615-0009.flac,datasets/LibriSpeech/dev-clean/5338/284437/5338-284437-0022.flac,datasets/LibriSpeech/dev-clean/2902/9008/2902-9008-0002.flac,3723,211083,3
datasets/LibriSpeech/dev-clean/1673/143396/1673-143396-0001.flac,datasets/LibriSpeech/dev-clean/1673/143397/1673-143397-0005.flac,datasets/LibriSpeech/test-clean/61/70968/61-70968-0027.flac,91205,48760,3
datasets/LibriSpeech/dev-clean/3536/23268/3536-23268-0003.flac,datasets/LibriSpeech/dev-clean/3536/23268/3536-23268-0002.flac,datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0022.flac,11675,7178,3
datasets/LibriSpeech/dev-clean/7850/281318/7850-281318-0019.flac,datasets/LibriSpeech/dev-clean/7850/281318/7850-281318-0020.flac,datasets/LibriSpeech/dev-clean/3752/4944/3752-4944-0068.flac,8063,87747,3
datasets/LibriSpeech/test-clean/8224/274384/8224-274384-0006.flac,datasets/LibriSpeech/test-clean/8224/274384/8224-274384-0009.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0029.flac,37133,42992,3
datasets/LibriSpeech/test-clean/5105/28240/5105-28240-0001.flac,datasets/LibriSpeech/test-clean/5105/28241/5105-28241-0008.flac,datasets/LibriSpeech/dev-clean/1988/24833/1988-24833-0015.flac,127136,11875,3
datasets/LibriSpeech/dev-clean/422/122949/422-122949-0023.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0011.flac,datasets/LibriSpeech/dev-clean/1462/170142/1462-170142-0012.flac,180158,10182,3
datasets/LibriSpeech/dev-clean/5895/34615/5895-34615-0021.flac,datasets/LibriSpeech/dev-clean/5895/34615/5895-34615-0009.flac,datasets/LibriSpeech/test-clean/121/127105/121-127105-0001.flac,42396,7956,3
datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0058.flac,datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0052.flac,datasets/LibriSpeech/dev-clean/6319/275224/6319-275224-0009.flac,5809,6170,3
datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0043.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0018.flac,datasets/LibriSpeech/test-clean/2830/3980/2830-3980-0052.flac,24739,12416,3
datasets/LibriSpeech/dev-clean/6241/66616/6241-66616-0012.flac,datasets/LibriSpeech/dev-clean/6241/61943/6241-61943-0011.flac,datasets/LibriSpeech/dev-clean/1272/135031/1272-135031-0006.flac,18360,4018,3
datasets/LibriSpeech/test-clean/7176/92135/7176-92135-0025.flac,datasets/LibriSpeech/test-clean/7176/88083/7176-88083-0015.flac,datasets/LibriSpeech/dev-clean/6313/66129/6313-66129-0009.flac,180613,1150,3
datasets/LibriSpeech/test-clean/1221/135766/1221-135766-0010.flac,datasets/LibriSpeech/test-clean/1221/135767/1221-135767-0014.flac,datasets/LibriSpeech/dev-clean/5338/284437/5338-284437-0026.flac,141461,40544,3
datasets/LibriSpeech/dev-clean/1988/147956/1988-147956-0001.flac,datasets/LibriSpeech/dev-clean/1988/148538/1988-148538-0012.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0043.flac,35407,140227,3
datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0043.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0037.flac,datasets/LibriSpeech/test-clean/5683/32879/5683-32879-0018.flac,4039,19266,3
datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0051.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0022.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0010.flac,15699,42286,3
datasets/LibriSpeech/dev-clean/2277/149896/2277-149896-0031.flac,datasets/LibriSpeech/dev-clean/2277/149897/2277-149897-0015.flac,datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0013.flac,1386,6429,3
datasets/LibriSpeech/test-clean/5142/36377/5142-36377-0014.flac,datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0054.flac,datasets/LibriSpeech/dev-clean/8842/302203/8842-302203-0004.flac,19275,101154,3
datasets/LibriSpeech/dev-clean/3752/4944/3752-4944-0052.flac,datasets/LibriSpeech/dev-clean/3752/4944/3752-4944-0000.flac,datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0011.flac,13723,18940,3
datasets/LibriSpeech/test-clean/2961/960/2961-960-0010.flac,datasets/LibriSpeech/test-clean/2961/960/2961-960-0011.flac,datasets/LibriSpeech/test-clean/8555/284447/8555-284447-0015.flac,256682,256627,3
