clean_utterance_path,embedding_utterance_path,interference_utterance_path,clean_segment,interference_segment,segment_length
datasets/ZaloAI2020/dataset/503/503-M-28/16k_503-32.wav,datasets/ZaloAI2020/dataset/503/503-M-28/16k_503-21.wav,datasets/VinBigdata/dataset/Baovn_str_2212/Baovn_str_2212/vinfast-vsmart-000000359-Baovn_str_2212-VinhPhuc-MienBac-1950-nam-vinfast-vsmart.wav,4368,43401,3
datasets/ZaloAI2020/dataset/439/439-F-38/16k_439.wav,datasets/ZaloAI2020/dataset/439/439-F-38/16k_439-22.wav,datasets/VinBigdata/dataset/50161/50161/vinfast-vsmart-000005729-50161-NamDinh-MienTrung-2001-nam-vinfast-vsmart-1.wav,27924,468,3
datasets/VinBigdata/dataset/47348/47348/vinfast-vsmart-000004041-47348-GiaLai-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/47348/47348/vinfast-vsmart-000003467-47348-GiaLai-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/575/575-F-26/16k_575-23.wav,4978,2571,3
datasets/ZaloAI2020/dataset/96/96-M-29/16k_96-5.wav,datasets/ZaloAI2020/dataset/96/96-M-29/16k_96-14.wav,datasets/ZaloAI2020/private-test/6/6/16k_YEL80VvbyqNRQz63S9eQ.wav,30347,15998,3
datasets/VinBigdata/dataset/52081/52081/vinfast-vsmart-000007979-52081-ThuaThienHue-MienTrung-1995-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/52081/52081/vinfast-vsmart-000001900-52081-ThuaThienHue-MienTrung-1995-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/43469/43469/vinfast-vsmart-000000276-43469-HaNoi-MienTrung-2000-nu-vinfast-vsmart-1.wav,16497,13112,3
datasets/ZaloAI2020/dataset/622/622-F-25/16k_622-15.wav,datasets/ZaloAI2020/dataset/622/622-F-25/16k_622-25.wav,datasets/ZaloAI2020/dataset/477/477-M-25/16k_477-23.wav,55757,637,3
datasets/ZaloAI2020/dataset/564/564-M-30/16k_564-30.wav,datasets/ZaloAI2020/dataset/564/564-M-30/16k_564-21.wav,datasets/VinBigdata/dataset/51854/51854/vinfast-vsmart-000000030-51854-GiaLai-MienTrung-2002-nu-vinfast-vsmart.wav,9072,16898,3
datasets/VinBigdata/dataset/52385/52385/vinfast-vsmart-000004369-52385-HaNoi-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/52385/52385/vinfast-vsmart-000004970-52385-HaNoi-MienTrung-2002-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/Chint_in_1411/Chint_in_1411/vinfast-vsmart-000000519-Chint_in_1411-HaNoi-MienBac-1956-nu-vinfast-vsmart-1.wav,4581,920,3
datasets/VinBigdata/dataset/47445/47445/vinfast-vsmart-000002042-47445-BinhDinh-MienTrung-1990-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/47445/47445/vinfast-vsmart-000002879-47445-BinhDinh-MienTrung-1990-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/45346/45346/vinfast-vsmart-000004976-45346-DakLak-MienTrung-1995-nam-vinfast-vsmart-1.wav,979,64,3
datasets/ZaloAI2020/private-test/0/0/16k_h5nk7uR9AxirYAz9jt1O.wav,datasets/ZaloAI2020/private-test/0/0/16k_kjeWQBJ70qDLk7R7M7Ih.wav,datasets/ZaloAI2020/dataset/643/643-M-35/16k_643-30.wav,48058,5800,3
datasets/ZaloAI2020/dataset/764/764-M-29/16k_764.wav,datasets/ZaloAI2020/dataset/764/764-M-29/16k_764-6.wav,datasets/ZaloAI2020/dataset/812/812-M-27/16k_812-3.wav,525,6524,3
datasets/ZaloAI2020/dataset/51/51-F-30/16k_51-17.wav,datasets/ZaloAI2020/dataset/51/51-F-30/16k_51-10.wav,datasets/ZaloAI2020/dataset/779/779-F-28/16k_779-15.wav,16331,3152,3
datasets/VinBigdata/dataset/49415/49415/vinfast-vsmart-000001835-49415-HaTinh-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/49415/49415/vinfast-vsmart-000000115-49415-HaTinh-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/49/49-F-26/16k_49-12.wav,18222,1678,3
datasets/VinBigdata/dataset/54584/54584/vinfast-vsmart-000019036-54584-DaNang-MienTrung-1992-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/54584/54584/vinfast-vsmart-000018260-54584-DaNang-MienTrung-1992-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/653/653-M-33/16k_653-15.wav,5911,872,3
datasets/ZaloAI2020/dataset/424/424-M-28/16k_424-17.wav,datasets/ZaloAI2020/dataset/424/424-M-28/16k_424-23.wav,datasets/VinBigdata/dataset/Buimanhhung/Buimanhhung/vinfast-vsmart-000000050-Buimanhhung-QuangTri-MienTrung-1945-nam-vinfast-vsmart-1.wav,7887,20328,3
datasets/ZaloAI2020/private-test/24/24/16k_m1xxIBo9SxIVG49O0ysZ.wav,datasets/ZaloAI2020/private-test/24/24/16k_Qn7ZN90WCYcG8zebo6dt.wav,datasets/VinBigdata/dataset/51990/51990/vinfast-vsmart-000006239-51990-KonTum-MienTrung-2002-nu-vinfast-vsmart-1.wav,60420,13514,3
datasets/VinBigdata/dataset/Cacnh_in_2712/Cacnh_in_2712/vinfast-vsmart-000006534-Cacnh_in_2712-HaNoi-MienBac-1948-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Cacnh_in_2712/Cacnh_in_2712/vinfast-vsmart-000001942-Cacnh_in_2712-HaNoi-MienBac-1948-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Chind_in_1911/Chind_in_1911/vinfast-vsmart-000000690-Chind_in_1911-HaNoi-MienBac-1937-nam-vinfast-vsmart-1.wav,7252,4102,3
datasets/VinBigdata/dataset/48869/48869/vinfast-vsmart-000004020-48869-QuangNgai-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/48869/48869/vinfast-vsmart-000003391-48869-QuangNgai-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/487/487-M-34/16k_487-14.wav,2359,10383,3
datasets/VinBigdata/dataset/41633/41633/vinfast-vsmart-000000224-41633-QuangNam-MienTrung-1993-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/41633/41633/vinfast-vsmart-000000551-41633-QuangNam-MienTrung-1993-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/52411/52411/vinfast-vsmart-000000965-52411-KhanhHoa-MienTrung-1993-nu-vinfast-vsmart-1.wav,5070,15608,3
datasets/VinBigdata/dataset/53789/53789/vinfast-vsmart-000003942-53789-ThanhHoa-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/53789/53789/vinfast-vsmart-000000636-53789-ThanhHoa-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/717/717-F-39/16k_717-9.wav,17129,21919,3
datasets/ZaloAI2020/dataset/791/791-F-26/16k_791-14.wav,datasets/ZaloAI2020/dataset/791/791-F-26/16k_791-2.wav,datasets/ZaloAI2020/dataset/773/773-F-30/16k_773.wav,96,5352,3
datasets/ZaloAI2020/dataset/789/789-F-27/16k_789-13.wav,datasets/ZaloAI2020/dataset/789/789-F-27/16k_789-19.wav,datasets/VinBigdata/dataset/53983/53983/vinfast-vsmart-000005060-53983-GiaLai-MienTrung-2002-nu-vinfast-vsmart-1.wav,179,5502,3
datasets/ZaloAI2020/dataset/566/566-F-32/16k_566-5.wav,datasets/ZaloAI2020/dataset/566/566-F-32/16k_566-21.wav,datasets/ZaloAI2020/dataset/522/522-F-25/16k_522-15.wav,4193,3808,3
datasets/ZaloAI2020/dataset/643/643-M-35/16k_643-17.wav,datasets/ZaloAI2020/dataset/643/643-M-35/16k_643-5.wav,datasets/ZaloAI2020/private-test/16/16/16k_2N9me2rzb2paOX3mYDCy.wav,513,8267,3
datasets/ZaloAI2020/dataset/85/85-F-25/16k_85-2.wav,datasets/ZaloAI2020/dataset/85/85-F-25/16k_85-11.wav,datasets/ZaloAI2020/dataset/88/88-M-33/16k_88-17.wav,31719,4046,3
datasets/VinBigdata/dataset/Congtb_str_1812/Congtb_str_1812/vinfast-vsmart-000005926-Congtb_str_1812-VinhPhuc-MienBac-1949-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Congtb_str_1812/Congtb_str_1812/vinfast-vsmart-000003439-Congtb_str_1812-VinhPhuc-MienBac-1949-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/585/585-F-28/16k_585-24.wav,24440,54,3
datasets/ZaloAI2020/dataset/433/433-F-26/16k_433-39.wav,datasets/ZaloAI2020/dataset/433/433-F-26/16k_433-35.wav,datasets/VinBigdata/dataset/54578/54578/vinfast-vsmart-000002598-54578-HaTinh-MienTrung-1991-nam-vinfast-vsmart.wav,2434,29986,3
datasets/VinBigdata/dataset/52413/52413/vinfast-vsmart-000003968-52413-NgheAn-MienTrung-2002-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/52413/52413/vinfast-vsmart-000002488-52413-NgheAn-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/47624/47624/vinfast-vsmart-000006177-47624-PhuYen-MienTrung-2001-nam-vinfast-vsmart-1.wav,2339,10267,3
datasets/VinBigdata/dataset/51135/51135/vinfast-vsmart-000004850-51135-PhuYen-MienTrung-1995-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/51135/51135/vinfast-vsmart-000003853-51135-PhuYen-MienTrung-1995-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/50887/50887/vinfast-vsmart-000006053-50887-KonTum-MienTrung-2002-nu-vinfast-vsmart.wav,2483,56,3
datasets/ZaloAI2020/dataset/462/462-F-31/16k_462-11.wav,datasets/ZaloAI2020/dataset/462/462-F-31/16k_462-23.wav,datasets/ZaloAI2020/dataset/492/492-F-24/16k_492-45.wav,37327,8292,3
datasets/ZaloAI2020/dataset/611/611-F-26/16k_611-24.wav,datasets/ZaloAI2020/dataset/611/611-F-26/16k_611-13.wav,datasets/VinBigdata/dataset/47429/47429/vinfast-vsmart-000004020-47429-QuangNgai-MienTrung-2001-nam-vinfast-vsmart-1.wav,4788,11781,3
datasets/VinBigdata/dataset/53732/53732/vinfast-vsmart-000006531-53732-DakLak-MienTrung-2002-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/53732/53732/vinfast-vsmart-000006074-53732-DakLak-MienTrung-2002-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/55020/55020/vinfast-vsmart-000004957-55020-HaTinh-MienTrung-2020-nam-vinfast-vsmart.wav,29630,4071,3
datasets/ZaloAI2020/dataset/564/564-M-30/16k_564-5.wav,datasets/ZaloAI2020/dataset/564/564-M-30/16k_564-30.wav,datasets/VinBigdata/dataset/Chiendt_str_112/Chiendt_str_112/vinfast-vsmart-000006083-Chiendt_str_112-HaiPhong-MienBac-1945-nu-vinfast-vsmart-1.wav,23,1073,3
datasets/ZaloAI2020/dataset/448/448-M-34/16k_448-45.wav,datasets/ZaloAI2020/dataset/448/448-M-34/16k_448-39.wav,datasets/ZaloAI2020/dataset/768/768-M-30/16k_768-5.wav,25287,21245,3
datasets/VinBigdata/dataset/50972/50972/vinfast-vsmart-000001951-50972-NgheAn-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/50972/50972/vinfast-vsmart-000000079-50972-NgheAn-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/593/593-M-28/16k_593.wav,84,8289,3
datasets/ZaloAI2020/dataset/63/63-F-27/16k_63-19.wav,datasets/ZaloAI2020/dataset/63/63-F-27/16k_63-4.wav,datasets/ZaloAI2020/dataset/579/579-F-39/16k_579-2.wav,6376,34,3
datasets/ZaloAI2020/dataset/703/703-F-28/16k_703-52.wav,datasets/ZaloAI2020/dataset/703/703-F-28/16k_703-23.wav,datasets/VinBigdata/dataset/54413/54413/vinfast-vsmart-000000907-54413-PhuYen-MienTrung-2002-nu-vinfast-vsmart-1.wav,1886,15806,3
datasets/VinBigdata/dataset/Anhnt_hr_1712/Anhnt_hr_1712/vinfast-vsmart-000004421-Anhnt_hr_1712-HaNoi-MienBac-1971-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Anhnt_hr_1712/Anhnt_hr_1712/vinfast-vsmart-000000119-Anhnt_hr_1712-HaNoi-MienBac-1971-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/424/424-M-28/16k_424-17.wav,3610,7049,3
datasets/VinBigdata/dataset/Anhp_hr_1712/Anhp_hr_1712/vinfast-vsmart-000003888-Anhp_hr_1712-HaNoi-MienBac-1974-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Anhp_hr_1712/Anhp_hr_1712/vinfast-vsmart-000000414-Anhp_hr_1712-HaNoi-MienBac-1974-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/51511/51511/vinfast-vsmart-000001251-51511-KhanhHoa-MienTrung-2002-nu-vinfast-vsmart-1.wav,4700,18618,3
datasets/VinBigdata/dataset/46713/46713/vinfast-vsmart-000004767-46713-PhuYen-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/46713/46713/vinfast-vsmart-000003256-46713-PhuYen-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/600/600-M-29/16k_600-38.wav,14023,99059,3
datasets/VinBigdata/dataset/54604/54604/vinfast-vsmart-000000232-54604-ThuaThienHue-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/54604/54604/vinfast-vsmart-000002363-54604-ThuaThienHue-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/652/652-F-31/16k_652-2.wav,18261,2610,3
datasets/ZaloAI2020/dataset/528/528-M-32/16k_528-4.wav,datasets/ZaloAI2020/dataset/528/528-M-32/16k_528-13.wav,datasets/ZaloAI2020/private-test/25/25/16k_kLBiq8d13iaG8BCSsl9g.wav,10279,1548,3
datasets/ZaloAI2020/dataset/670/670-F-23/16k_670.wav,datasets/ZaloAI2020/dataset/670/670-F-23/16k_670-21.wav,datasets/VinBigdata/dataset/52364/52364/vinfast-vsmart-000004239-52364-PhuYen-MienTrung-2002-nu-vinfast-vsmart-1.wav,5936,7647,3
datasets/ZaloAI2020/dataset/479/479-F-24/16k_479-38.wav,datasets/ZaloAI2020/dataset/479/479-F-24/16k_479-20.wav,datasets/ZaloAI2020/dataset/447/447-M-28/16k_447-9.wav,10589,13910,3
datasets/ZaloAI2020/private-test/3/3/16k_1p7a5KeGrrD12oBtjHDv.wav,datasets/ZaloAI2020/private-test/3/3/16k_uEJ9KU9ivK4nT9aA4Jdg.wav,datasets/VinBigdata/dataset/Boy/Boy/vinfast-vsmart-000003303-Boy-DaNang-MienTrung-2001-nam-vinfast-vsmart-1.wav,21269,7391,3
datasets/ZaloAI2020/dataset/54/54-M-33/16k_54-14.wav,datasets/ZaloAI2020/dataset/54/54-M-33/16k_54-10.wav,datasets/ZaloAI2020/dataset/786/786-M-35/16k_786-7.wav,26747,7079,3
datasets/VinBigdata/dataset/Cacnh_in_2712/Cacnh_in_2712/vinfast-vsmart-000001942-Cacnh_in_2712-HaNoi-MienBac-1948-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Cacnh_in_2712/Cacnh_in_2712/vinfast-vsmart-000006878-Cacnh_in_2712-HaNoi-MienBac-1948-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/648/648-M-29/16k_648-14.wav,40845,13841,3
datasets/VinBigdata/dataset/41214/41214/vinfast-vsmart-000001933-41214-BinhDinh-MienTrung-1995-nam-vinfast-vsmart.wav,datasets/VinBigdata/dataset/41214/41214/vinfast-vsmart-000003271-41214-BinhDinh-MienTrung-1995-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/51624/51624/vinfast-vsmart-000004185-51624-BinhDinh-MienTrung-2002-nu-vinfast-vsmart-1.wav,3180,6795,3
datasets/VinBigdata/dataset/Baynt_in_1811/Baynt_in_1811/vinfast-vsmart-000000563-Baynt_in_1811-CanTho-MienNam-1944-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Baynt_in_1811/Baynt_in_1811/vinfast-vsmart-000001673-Baynt_in_1811-CanTho-MienNam-1944-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/49843/49843/vinfast-vsmart-000004218-49843-NgheAn-MienTrung-2001-nam-vinfast-vsmart-1.wav,45119,2395,3
datasets/VinBigdata/dataset/Bandd_hs_711/Bandd_hs_711/vinfast-vsmart-000000877-Bandd_hs_711-HaNoi-MienBac-1986-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Bandd_hs_711/Bandd_hs_711/vinfast-vsmart-000001215-Bandd_hs_711-HaNoi-MienBac-1986-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/49470/49470/vinfast-vsmart-000006504-49470-GiaLai-MienTrung-1991-nam-vinfast-vsmart.wav,17,2937,3
datasets/VinBigdata/dataset/Cuongvt_str_1612/Cuongvt_str_1612/vinfast-vsmart-000004074-Cuongvt_str_1612-VinhPhuc-MienBac-1948-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Cuongvt_str_1612/Cuongvt_str_1612/vinfast-vsmart-000001606-Cuongvt_str_1612-VinhPhuc-MienBac-1948-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/578/578-M-38/16k_578-9.wav,21503,11132,3
datasets/VinBigdata/dataset/46982/46982/vinfast-vsmart-000001395-46982-PhuYen-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/46982/46982/vinfast-vsmart-000006570-46982-PhuYen-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/private-test/33/33/16k_16k_16k_LU0qV885CYEdfEOuSm0B.wav,12433,180954,3
datasets/VinBigdata/dataset/40457/40457/vinfast-vsmart-000001308-40457-QuangNam-MienTrung-1991-nam-vinfast-vsmart.wav,datasets/VinBigdata/dataset/40457/40457/vinfast-vsmart-000003196-40457-QuangNam-MienTrung-1991-nam-vinfast-vsmart.wav,datasets/VinBigdata/dataset/48027/48027/vinfast-vsmart-000004516-48027-PhuYen-MienTrung-2001-nu-vinfast-vsmart-1.wav,1707,632,3
datasets/VinBigdata/dataset/54120/54120/vinfast-vsmart-000002152-54120-KhanhHoa-MienTrung-2002-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/54120/54120/vinfast-vsmart-000005889-54120-KhanhHoa-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/52/52-M-31/16k_52-6.wav,14416,11081,3
datasets/ZaloAI2020/dataset/765/765-F-25/16k_765-17.wav,datasets/ZaloAI2020/dataset/765/765-F-25/16k_765-8.wav,datasets/VinBigdata/dataset/53414/53414/vinfast-vsmart-000000040-53414-QuangNam-MienTrung-1991-nam-vinfast-vsmart-1.wav,33491,13401,3
datasets/ZaloAI2020/dataset/82/82-M-26/16k_82-26.wav,datasets/ZaloAI2020/dataset/82/82-M-26/16k_82-4.wav,datasets/VinBigdata/dataset/Chunght_cf_1412/Chunght_cf_1412/vinfast-vsmart-000012192-Chunght_cf_1412-HaNoi-MienBac-1947-nu-vinfast-vsmart-1.wav,134262,3238,3
datasets/VinBigdata/dataset/Chuyenpv_cs_1211/Chuyenpv_cs_1211/vinfast-vsmart-000004163-Chuyenpv_cs_1211-NinhBinh-MienBac-1990-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Chuyenpv_cs_1211/Chuyenpv_cs_1211/vinfast-vsmart-000002699-Chuyenpv_cs_1211-NinhBinh-MienBac-1990-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/50009/50009/vinfast-vsmart-000000845-50009-KonTum-MienTrung-2001-nam-vinfast-vsmart.wav,178,26983,3
datasets/VinBigdata/dataset/47429/47429/vinfast-vsmart-000004203-47429-QuangNgai-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/47429/47429/vinfast-vsmart-000000782-47429-QuangNgai-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/714/714-M-31/16k_714-12.wav,1739,4986,3
datasets/VinBigdata/dataset/Bent_str_2211/Bent_str_2211/vinfast-vsmart-000000457-Bent_str_2211-CanTho-MienNam-1949-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Bent_str_2211/Bent_str_2211/vinfast-vsmart-000009295-Bent_str_2211-CanTho-MienNam-1949-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/48841/48841/vinfast-vsmart-000005185-48841-DakLak-MienTrung-2001-nu-vinfast-vsmart-1.wav,949,1772,3
datasets/VinBigdata/dataset/47112/47112/vinfast-vsmart-000000416-47112-GiaLai-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/47112/47112/vinfast-vsmart-000006302-47112-GiaLai-MienTrung-2001-nam-vinfast-vsmart.wav,datasets/VinBigdata/dataset/Binha/Binha/vinfast-vsmart-000005500-Binha-DaNang-MienTrung-1975-nu-vinfast-vsmart-1.wav,499,2231,3
datasets/VinBigdata/dataset/Anhdm_cr_712/Anhdm_cr_712/vinfast-vsmart-000003566-Anhdm_cr_712-HaNoi-MienBac-1985-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Anhdm_cr_712/Anhdm_cr_712/vinfast-vsmart-000000654-Anhdm_cr_712-HaNoi-MienBac-1985-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/70/70-M-38/16k_70-4.wav,1966,9816,3
datasets/VinBigdata/dataset/440081/440081/vinfast-vsmart-000001251-440081-PhuYen-MienTrung-2000-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/440081/440081/vinfast-vsmart-000001519-440081-PhuYen-MienTrung-2000-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/802/802-M-28/16k_802-8.wav,2840,6134,3
datasets/VinBigdata/dataset/51698/51698/vinfast-vsmart-000005148-51698-PhuYen-MienTrung-1991-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/51698/51698/vinfast-vsmart-000004696-51698-PhuYen-MienTrung-1991-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/50/50-M-33/16k_50-12.wav,5252,6909,3
datasets/ZaloAI2020/dataset/98/98-M-31/16k_98-13.wav,datasets/ZaloAI2020/dataset/98/98-M-31/16k_98-17.wav,datasets/ZaloAI2020/dataset/516/516-F-24/16k_516-6.wav,23144,16585,3
datasets/ZaloAI2020/dataset/656/656-F-25/16k_656-20.wav,datasets/ZaloAI2020/dataset/656/656-F-25/16k_656-28.wav,datasets/ZaloAI2020/private-test/23/23/16k_HpzQreV4Ty9FZj1AU2b9.wav,38404,104641,3
datasets/ZaloAI2020/dataset/702/702-M-30/16k_702-62.wav,datasets/ZaloAI2020/dataset/702/702-M-30/16k_702-12.wav,datasets/ZaloAI2020/dataset/623/623-M-29/16k_623-6.wav,28098,44117,3
datasets/ZaloAI2020/dataset/752/752-M-37/16k_752-10.wav,datasets/ZaloAI2020/dataset/752/752-M-37/16k_752-4.wav,datasets/ZaloAI2020/dataset/605/605-F-29/16k_605-26.wav,49715,6279,3
datasets/ZaloAI2020/dataset/490/490-F-35/16k_490-12.wav,datasets/ZaloAI2020/dataset/490/490-F-35/16k_490-8.wav,datasets/VinBigdata/dataset/51745/51745/vinfast-vsmart-000004339-51745-QuangNgai-MienTrung-2002-nu-vinfast-vsmart-1.wav,5321,77,3
datasets/ZaloAI2020/dataset/706/706-M-41/727-F-35/16k_727.wav,datasets/ZaloAI2020/dataset/706/706-M-41/16k_706-28.wav,datasets/VinBigdata/dataset/52411/52411/vinfast-vsmart-000000314-52411-KhanhHoa-MienTrung-1993-nu-vinfast-vsmart-1.wav,25156,8301,3
datasets/VinBigdata/dataset/47717/47717/vinfast-vsmart-000005022-47717-DakLak-MienTrung-2001-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/47717/47717/vinfast-vsmart-000003199-47717-DakLak-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/805/805-F-27/16k_805-6.wav,457,9989,3
datasets/VinBigdata/dataset/44367/44367/vinfast-vsmart-000003914-44367-BinhDinh-MienTrung-1998-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/44367/44367/vinfast-vsmart-000002672-44367-BinhDinh-MienTrung-1998-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Cong11/Cong11/vinfast-vsmart-000003650-Cong11-QuangNam-MienTrung-1993-nam-vinfast-vsmart.wav,2621,220,3
datasets/VinBigdata/dataset/52087/52087/vinfast-vsmart-000004137-52087-LamDong-MienTrung-1992-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/52087/52087/vinfast-vsmart-000001681-52087-LamDong-MienTrung-1992-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/52216/52216/vinfast-vsmart-000001534-52216-DakLak-MienTrung-1994-nam-vinfast-vsmart-1.wav,2907,1627,3
datasets/ZaloAI2020/dataset/586/586-F-35/16k_586-2.wav,datasets/ZaloAI2020/dataset/586/586-F-35/16k_586-18.wav,datasets/VinBigdata/dataset/54904/54904/vinfast-vsmart-000005488-54904-DaNang-MienTrung-1992-nam-vinfast-vsmart.wav,1632,35590,3
datasets/VinBigdata/dataset/Congtb_str_1812/Congtb_str_1812/vinfast-vsmart-000000103-Congtb_str_1812-VinhPhuc-MienBac-1949-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Congtb_str_1812/Congtb_str_1812/vinfast-vsmart-000006752-Congtb_str_1812-VinhPhuc-MienBac-1949-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/59/59-F-29/16k_59-7.wav,13625,5936,3
datasets/VinBigdata/dataset/44316/44316/vinfast-vsmart-000004431-44316-PhuYen-MienTrung-2000-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/44316/44316/vinfast-vsmart-000000668-44316-PhuYen-MienTrung-2000-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/631/631-F-27/16k_631-28.wav,1243,14391,3
datasets/VinBigdata/dataset/Binha/Binha/vinfast-vsmart-000005500-Binha-DaNang-MienTrung-1975-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Binha/Binha/vinfast-vsmart-000000191-Binha-DaNang-MienTrung-1975-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/496/496-M-50/16k_496-35.wav,3311,2082,3
datasets/ZaloAI2020/private-test/8/8/16k_5D4wb7zaoRif6hzK6zsg.wav,datasets/ZaloAI2020/private-test/8/8/16k_rm4lUUQbg4oeisC6g6E7.wav,datasets/VinBigdata/dataset/52144/52144/vinfast-vsmart-000004375-52144-QuangTri-MienTrung-1992-nu-vinfast-vsmart.wav,607,16094,3
datasets/ZaloAI2020/dataset/632/632-M-27/16k_632-23.wav,datasets/ZaloAI2020/dataset/632/632-M-27/16k_632-13.wav,datasets/ZaloAI2020/dataset/580/580-F-23/16k_580-17.wav,2298,62476,3
datasets/ZaloAI2020/dataset/764/764-M-29/16k_764-12.wav,datasets/ZaloAI2020/dataset/764/764-M-29/16k_764-4.wav,datasets/VinBigdata/dataset/41496/41496/vinfast-vsmart-000000208-41496-GiaLai-MienTrung-1994-nam-vinfast-vsmart-1.wav,675,26257,3
